"feature_id","protein","uniprot_accession","source","source_record_id","evidence_scope","evidence_code","publication_id_type","publication_id","pubmed_id","doi","title","journal","year","authors","publication_url"
"UniProtKB:P04637:54caa00a","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17254968","17254968","10.1016/j.cell.2006.11.050","PRAK is essential for ras-induced senescence and tumor suppression.","Cell","2007","Sun P.;Yoshizuka N.;New L.;Moser B.A.;Li Y.;Liao R.;Xie C.;Chen J.;Deng Q.;Yamout M.;Dong M.Q.;Frangou C.G.;Yates J.R. III;Wright P.E.;Han J.","https://pubmed.ncbi.nlm.nih.gov/17254968/"
"UniProtKB:P04637:6eb13e7c","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","11740489","11740489","10.1038/ncb715","Regulation of p53 activity by its interaction with homeodomain-interacting protein kinase-2.","Nat. Cell Biol.","2002","Hofmann T.G.;Moeller A.;Sirma H.;Zentgraf H.;Taya Y.;Droege W.;Will H.;Schmitz M.L.","https://pubmed.ncbi.nlm.nih.gov/11740489/"
"UniProtKB:P04637:6eb13e7c","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","11780126","11780126","10.1038/ncb714","Homeodomain-interacting protein kinase-2 phosphorylates p53 at Ser 46 and mediates apoptosis.","Nat. Cell Biol.","2002","D'Orazi G.;Cecchinelli B.;Bruno T.;Manni I.;Higashimoto Y.;Saito S.;Gostissa M.;Coen S.;Marchetti A.;Del Sal G.;Piaggio G.;Fanciulli M.;Appella E.;Soddu S.","https://pubmed.ncbi.nlm.nih.gov/11780126/"
"UniProtKB:P04637:6eb13e7c","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","16377624","16377624","10.1074/jbc.m512074200","Protein kinase C delta regulates Ser46 phosphorylation of p53 tumor suppressor in the apoptotic response to DNA damage.","J. Biol. Chem.","2006","Yoshida K.;Liu H.;Miki Y.","https://pubmed.ncbi.nlm.nih.gov/16377624/"
"UniProtKB:P04637:6eb13e7c","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17349958","17349958","10.1016/j.molcel.2007.02.007","DYRK2 is targeted to the nucleus and controls p53 via Ser46 phosphorylation in the apoptotic response to DNA damage.","Mol. Cell","2007","Taira N.;Nihira K.;Yamaguchi T.;Miki Y.;Yoshida K.","https://pubmed.ncbi.nlm.nih.gov/17349958/"
"UniProtKB:P04637:6eb13e7c","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17591690","17591690","10.1242/jcs.03468","Stabilization and activation of p53 induced by Cdk5 contributes to neuronal cell death.","J. Cell Sci.","2007","Lee J.-H.;Kim H.-S.;Lee S.-J.;Kim K.-T.","https://pubmed.ncbi.nlm.nih.gov/17591690/"
"UniProtKB:P04637:4d6dabf7","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","15053879","15053879","10.1016/s1097-2765(04)00123-6","Phosphorylation on Thr-55 by TAF1 mediates degradation of p53: a role for TAF1 in cell G1 progression.","Mol. Cell","2004","Li H.-H.;Li A.G.;Sheppard H.M.;Liu X.","https://pubmed.ncbi.nlm.nih.gov/15053879/"
"UniProtKB:P04637:4d6dabf7","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20124405","20124405","10.1074/jbc.m109.094243","G-protein-coupled receptor kinase 5 phosphorylates p53 and inhibits DNA damage-induced apoptosis.","J. Biol. Chem.","2010","Chen X.;Zhu H.;Yuan M.;Fu J.;Zhou Y.;Ma L.","https://pubmed.ncbi.nlm.nih.gov/20124405/"
"UniProtKB:P04637:46b9d5a5","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17189187","17189187","10.1016/j.molcel.2006.11.026","Acetylation of the p53 DNA-binding domain regulates apoptosis induction.","Mol. Cell","2006","Sykes S.M.;Mellert H.S.;Holbert M.A.;Li K.;Marmorstein R.;Lane W.S.;McMahon S.B.","https://pubmed.ncbi.nlm.nih.gov/17189187/"
"UniProtKB:P04637:46b9d5a5","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","19854137","19854137","10.1016/j.molcel.2009.07.031","Two mammalian MOF complexes regulate transcription activation by distinct mechanisms.","Mol. Cell","2009","Li X.;Wu L.;Corsa C.A.;Kunkel S.;Dou Y.","https://pubmed.ncbi.nlm.nih.gov/19854137/"
"UniProtKB:P04637:46b9d5a5","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","23431171","23431171","10.1073/pnas.1300490110","MOZ increases p53 acetylation and premature senescence through its complex formation with PML.","Proc. Natl. Acad. Sci. U.S.A.","2013","Rokudai S.;Laptenko O.;Arnal S.M.;Taya Y.;Kitabayashi I.;Prives C.","https://pubmed.ncbi.nlm.nih.gov/23431171/"
"UniProtKB:P04637:5a6e37d0","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","38653238","38653238","10.1016/j.cell.2024.04.002","Alanyl-tRNA synthetase, AARS1, is a lactate sensor and lactyltransferase that lactylates p53 and contributes to tumorigenesis.","Cell","2024","Zong Z.;Xie F.;Wang S.;Wu X.;Zhang Z.;Yang B.;Zhou F.","https://pubmed.ncbi.nlm.nih.gov/38653238/"
"UniProtKB:P04637:62607fc5","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","38653238","38653238","10.1016/j.cell.2024.04.002","Alanyl-tRNA synthetase, AARS1, is a lactate sensor and lactyltransferase that lactylates p53 and contributes to tumorigenesis.","Cell","2024","Zong Z.;Xie F.;Wang S.;Wu X.;Zhang Z.;Yang B.;Zhou F.","https://pubmed.ncbi.nlm.nih.gov/38653238/"
"UniProtKB:P04637:2f5ad24f","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20959462","20959462","10.1074/jbc.m110.174755","Aurora B interacts with NIR-p53, leading to p53 phosphorylation in its DNA-binding domain and subsequent functional suppression.","J. Biol. Chem.","2011","Wu L.;Ma C.A.;Zhao Y.;Jain A.","https://pubmed.ncbi.nlm.nih.gov/20959462/"
"UniProtKB:P04637:0ed5f7bd","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20959462","20959462","10.1074/jbc.m110.174755","Aurora B interacts with NIR-p53, leading to p53 phosphorylation in its DNA-binding domain and subsequent functional suppression.","J. Biol. Chem.","2011","Wu L.;Ma C.A.;Zhao Y.;Jain A.","https://pubmed.ncbi.nlm.nih.gov/20959462/"
"UniProtKB:P04637:148d4196","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20959462","20959462","10.1074/jbc.m110.174755","Aurora B interacts with NIR-p53, leading to p53 phosphorylation in its DNA-binding domain and subsequent functional suppression.","J. Biol. Chem.","2011","Wu L.;Ma C.A.;Zhao Y.;Jain A.","https://pubmed.ncbi.nlm.nih.gov/20959462/"
"UniProtKB:P04637:2a637e56","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","12724314","12724314","10.1074/jbc.m212574200","Identification and characterization of a novel p300-mediated p53 acetylation site, lysine 305.","J. Biol. Chem.","2003","Wang Y.H.;Tsay Y.G.;Tan B.C.;Lo W.Y.;Lee S.C.","https://pubmed.ncbi.nlm.nih.gov/12724314/"
"UniProtKB:P04637:205f0f9d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","10884347","10884347","10.1006/jmbi.2000.3830","The C-terminal regulatory domain of p53 contains a functional docking site for cyclin A.","J. Mol. Biol.","2000","Luciani M.G.;Hutchins J.R.A.;Zheleva D.;Hupp T.R.","https://pubmed.ncbi.nlm.nih.gov/10884347/"
"UniProtKB:P04637:205f0f9d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","14702041","14702041","10.1038/ng1279","Phosphorylation by aurora kinase A induces Mdm2-mediated destabilization and inhibition of p53.","Nat. Genet.","2004","Katayama H.;Sasai K.;Kawai H.;Yuan Z.M.;Bondaruk J.;Suzuki F.;Fujii S.;Arlinghaus R.B.;Czerniak B.A.;Sen S.","https://pubmed.ncbi.nlm.nih.gov/14702041/"
"UniProtKB:P04637:0cfa6352","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000250","UniProtKB","P02340","","","","","","",""
"UniProtKB:P04637:4d149a73","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","19011621","19011621","10.1038/ncb1802","Arginine methylation regulates the p53 response.","Nat. Cell Biol.","2008","Jansson M.;Durant S.T.;Cho E.C.;Sheahan S.;Edelmann M.;Kessler B.;La Thangue N.B.","https://pubmed.ncbi.nlm.nih.gov/19011621/"
"UniProtKB:P04637:1400c44d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","19011621","19011621","10.1038/ncb1802","Arginine methylation regulates the p53 response.","Nat. Cell Biol.","2008","Jansson M.;Durant S.T.;Cho E.C.;Sheahan S.;Edelmann M.;Kessler B.;La Thangue N.B.","https://pubmed.ncbi.nlm.nih.gov/19011621/"
"UniProtKB:P04637:1de1bf03","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","19011621","19011621","10.1038/ncb1802","Arginine methylation regulates the p53 response.","Nat. Cell Biol.","2008","Jansson M.;Durant S.T.;Cho E.C.;Sheahan S.;Edelmann M.;Kessler B.;La Thangue N.B.","https://pubmed.ncbi.nlm.nih.gov/19011621/"
"UniProtKB:P04637:105e3c4d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17108971","17108971","10.1038/nature05287","Repression of p53 activity by Smyd2-mediated methylation.","Nature","2006","Huang J.;Perez-Burgos L.;Placek B.J.;Sengupta R.;Richter M.;Dorsey J.A.;Kubicek S.;Opravil S.;Jenuwein T.;Berger S.L.","https://pubmed.ncbi.nlm.nih.gov/17108971/"
"UniProtKB:P04637:105e3c4d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","22864287","22864287","10.1038/nsmb.2353","PHF20 is an effector protein of p53 double lysine methylation that stabilizes and activates p53.","Nat. Struct. Mol. Biol.","2012","Cui G.;Park S.;Badeaux A.I.;Kim D.;Lee J.;Thompson J.R.;Yan F.;Kaneko S.;Yuan Z.;Botuyan M.V.;Bedford M.T.;Cheng J.Q.;Mer G.","https://pubmed.ncbi.nlm.nih.gov/22864287/"
"UniProtKB:P04637:60e3103f","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17108971","17108971","10.1038/nature05287","Repression of p53 activity by Smyd2-mediated methylation.","Nature","2006","Huang J.;Perez-Burgos L.;Placek B.J.;Sengupta R.;Richter M.;Dorsey J.A.;Kubicek S.;Opravil S.;Jenuwein T.;Berger S.L.","https://pubmed.ncbi.nlm.nih.gov/17108971/"
"UniProtKB:P04637:60e3103f","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","22864287","22864287","10.1038/nsmb.2353","PHF20 is an effector protein of p53 double lysine methylation that stabilizes and activates p53.","Nat. Struct. Mol. Biol.","2012","Cui G.;Park S.;Badeaux A.I.;Kim D.;Lee J.;Thompson J.R.;Yan F.;Kaneko S.;Yuan Z.;Botuyan M.V.;Bedford M.T.;Cheng J.Q.;Mer G.","https://pubmed.ncbi.nlm.nih.gov/22864287/"
"UniProtKB:P04637:1ea30360","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","15525938","15525938","10.1038/nature03117","Regulation of p53 activity through lysine methylation.","Nature","2004","Chuikov S.;Kurash J.K.;Wilson J.R.;Xiao B.;Justin N.;Ivanov G.S.;McKinney K.;Tempst P.;Prives C.;Gamblin S.J.;Barlev N.A.;Reinberg D.","https://pubmed.ncbi.nlm.nih.gov/15525938/"
"UniProtKB:P04637:1ea30360","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","16415881","16415881","10.1038/nsmb1045","Structural basis for the methylation site specificity of SET7/9.","Nat. Struct. Mol. Biol.","2006","Couture J.-F.;Collazo E.;Hauk G.;Trievel R.C.","https://pubmed.ncbi.nlm.nih.gov/16415881/"
"UniProtKB:P04637:6cc1811e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20118233","20118233","10.1074/jbc.m109.062588","G9a and Glp methylate lysine 373 in the tumor suppressor p53.","J. Biol. Chem.","2010","Huang J.;Dorsey J.;Chuikov S.;Perez-Burgos L.;Zhang X.;Jenuwein T.;Reinberg D.;Berger S.L.","https://pubmed.ncbi.nlm.nih.gov/20118233/"
"UniProtKB:P04637:74cabaac","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","10656795","10656795","10.1006/jmbi.1999.3415","Post-translational modification of p53 protein in response to ionizing radiation analyzed by mass spectrometry.","J. Mol. Biol.","2000","Abraham J.;Kelly J.;Thibault P.;Benchimol S.","https://pubmed.ncbi.nlm.nih.gov/10656795/"
"UniProtKB:P04637:71e3db6e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","29474172","29474172","10.7554/elife.32127","Haploinsufficiency of Trp53 dramatically extends the lifespan of Sirt6-deficient mice.","Elife","2018","Ghosh S.;Wong S.K.;Jiang Z.;Liu B.;Wang Y.;Hao Q.;Gorbunova V.;Liu X.;Zhou Z.","https://pubmed.ncbi.nlm.nih.gov/29474172/"
"UniProtKB:P04637:71e3db6e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0007744","PubMed","19608861","19608861","10.1126/science.1175371","Lysine acetylation targets protein complexes and co-regulates major cellular functions.","Science","2009","Choudhary C.;Kumar C.;Gnad F.;Nielsen M.L.;Rehman M.;Walther T.C.;Olsen J.V.;Mann M.","https://pubmed.ncbi.nlm.nih.gov/19608861/"
"UniProtKB:P04637:2f164e36","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17707234","17707234","10.1016/j.molcel.2007.07.012","Modulation of p53 function by SET8-mediated methylation at lysine 382.","Mol. Cell","2007","Shi X.;Kachirskaia I.;Yamaguchi H.;West L.E.;Wen H.;Wang E.W.;Dutta S.;Appella E.;Gozani O.","https://pubmed.ncbi.nlm.nih.gov/17707234/"
"UniProtKB:P04637:2f164e36","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20870725","20870725","10.1074/jbc.m110.139527","The MBT repeats of L3MBTL1 link SET8-mediated p53 methylation at lysine 382 to target gene repression.","J. Biol. Chem.","2010","West L.E.;Roy S.;Lachmi-Weiner K.;Hayashi R.;Shi X.;Appella E.;Kutateladze T.G.;Gozani O.","https://pubmed.ncbi.nlm.nih.gov/20870725/"
"UniProtKB:P04637:2f164e36","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","22864287","22864287","10.1038/nsmb.2353","PHF20 is an effector protein of p53 double lysine methylation that stabilizes and activates p53.","Nat. Struct. Mol. Biol.","2012","Cui G.;Park S.;Badeaux A.I.;Kim D.;Lee J.;Thompson J.R.;Yan F.;Kaneko S.;Yuan Z.;Botuyan M.V.;Bedford M.T.;Cheng J.Q.;Mer G.","https://pubmed.ncbi.nlm.nih.gov/22864287/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","10656795","10656795","10.1006/jmbi.1999.3415","Post-translational modification of p53 protein in response to ionizing radiation analyzed by mass spectrometry.","J. Mol. Biol.","2000","Abraham J.;Kelly J.;Thibault P.;Benchimol S.","https://pubmed.ncbi.nlm.nih.gov/10656795/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","15448695","15448695","10.1038/ncb1170","A new effector pathway links ATM kinase with the DNA damage response.","Nat. Cell Biol.","2004","Demonacos C.;Krstic-Demonacos M.;Smith L.;Xu D.;O'Connor D.P.;Jansson M.;La Thangue N.B.","https://pubmed.ncbi.nlm.nih.gov/15448695/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","20228809","20228809","10.1038/ncb2038","BRD7 is a candidate tumour suppressor gene required for p53 function.","Nat. Cell Biol.","2010","Drost J.;Mantovani F.;Tocco F.;Elkon R.;Comel A.;Holstege H.;Kerkhoven R.;Jonkers J.;Voorhoeve P.M.;Agami R.;Del Sal G.","https://pubmed.ncbi.nlm.nih.gov/20228809/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","23431171","23431171","10.1073/pnas.1300490110","MOZ increases p53 acetylation and premature senescence through its complex formation with PML.","Proc. Natl. Acad. Sci. U.S.A.","2013","Rokudai S.;Laptenko O.;Arnal S.M.;Taya Y.;Kitabayashi I.;Prives C.","https://pubmed.ncbi.nlm.nih.gov/23431171/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","29681526","29681526","10.1016/j.chembiol.2018.03.010","A Designed Peptide Targets Two Types of Modifications of p53 with Anti-cancer Activity.","Cell Chem. Biol.","2018","Liang L.;Wang H.;Shi H.;Li Z.;Yao H.;Bu Z.;Song N.;Li C.;Xiang D.;Zhang Y.;Wang J.;Hu Y.;Xu Q.;Ma Y.;Cheng Z.;Wang Y.;Zhao S.;Qian J.;Chen Y.;Fang J.Y.;Xu J.","https://pubmed.ncbi.nlm.nih.gov/29681526/"
"UniProtKB:P04637:0939c01e","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0007744","PubMed","19608861","19608861","10.1126/science.1175371","Lysine acetylation targets protein complexes and co-regulates major cellular functions.","Science","2009","Choudhary C.;Kumar C.;Gnad F.;Nielsen M.L.;Rehman M.;Walther T.C.;Olsen J.V.;Mann M.","https://pubmed.ncbi.nlm.nih.gov/19608861/"
"UniProtKB:P04637:20c1029d","TP53","P04637","UniProtKB","P04637","feature_evidence","ECO:0000269","PubMed","17707234","17707234","10.1016/j.molcel.2007.07.012","Modulation of p53 function by SET8-mediated methylation at lysine 382.","Mol. Cell","2007","Shi X.;Kachirskaia I.;Yamaguchi H.;West L.E.;Wen H.;Wang E.W.;Dutta S.;Appella E.;Gozani O.","https://pubmed.ncbi.nlm.nih.gov/17707234/"
