seed,n_closest,n_sim,elapsed_sec,analysis_type,exon_orders,n_exons,n_subjects,n_events,diameter_1d,diameter_3d,p_1d_size,p_3d_size,p_1d_joint,p_3d_joint,p_any_joint,p_hotspot_omnibus,significant_1d,significant_3d,significant_any,hotspot_class
424242,5,1000,376.662872314453,HETDEL,7;8,2,41,41,1,4.50447228016122,0.17564870259481,0.155688622754491,0.666666666666667,0.552894211576846,0.552894211576846,0.552894211576846,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,7;8;9,3,41,41,2,8.87616612257633,0.17564870259481,0.17564870259481,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,6;9,2,43,43,3,4.77930080439185,0.273453093812375,0.233532934131737,0.844311377245509,0.784431137724551,0.784431137724551,0.784431137724551,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,6;7;8;9,4,43,43,3,8.87616612257633,0.273453093812375,0.273453093812375,0.844311377245509,0.844311377245509,0.844311377245509,0.844311377245509,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,5;6,2,60,61,1,5.15928912557371,0.31936127744511,0.275449101796407,0.888223552894212,0.872255489021956,0.872255489021956,0.872255489021956,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,5;6;7;8;9,5,60,61,4,10.1592312730255,0.441117764471058,0.435129740518962,0.978043912175649,0.978043912175649,0.978043912175649,0.978043912175649,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HETDEL,1,1,18,18,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,2,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,3,1,54,54,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,4,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,5,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,6,1,43,43,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,7,1,41,41,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,8,1,39,39,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,9,1,38,38,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HETDEL,1;2;3;4;5;6;7;8;9,9,81,88,8,28.5615062085365,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
424242,5,1000,376.662872314453,HOMDEL,3;4,2,31,31,1,5.5594506259578,0.0039920159680638,0.093812375249501,0.0099800399201596,0.171656686626747,0.0099800399201596,0.0099800399201596,True,False,True,Exon-order hotspot without independent 3D enrichment
424242,5,1000,376.662872314453,HOMDEL,2;5,2,32,32,3,4.48506255785825,0.0518962075848303,0.0119760479041916,0.119760479041916,0.0199600798403194,0.0199600798403194,0.0199600798403194,False,True,True,Nonlocal 3D-specific exon CNA hotspot
424242,5,1000,376.662872314453,HOMDEL,1;2;5,3,33,33,4,5.2305078957644,0.0698602794411178,0.0119760479041916,0.151696606786427,0.0199600798403194,0.0199600798403194,0.0199600798403194,False,True,True,Nonlocal 3D-specific exon CNA hotspot
424242,5,1000,376.662872314453,HOMDEL,1;2;3;4,4,33,33,3,15.9159444173143,0.0139720558882236,0.0698602794411178,0.0399201596806387,0.151696606786427,0.0399201596806387,0.0399201596806387,True,False,True,Exon-order hotspot without independent 3D enrichment
424242,5,1000,376.662872314453,HOMDEL,1;2;3;4;5,5,33,33,4,15.9159444173143,0.0698602794411178,0.0698602794411178,0.151696606786427,0.151696606786427,0.151696606786427,0.151696606786427,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,1;2,2,27,27,1,5.09284759901451,0.135728542914172,0.187624750499002,0.343313373253493,0.538922155688623,0.343313373253493,0.343313373253493,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,7;8,2,14,14,1,4.50447228016122,0.317365269461078,0.313373253493014,0.910179640718563,0.910179640718563,0.910179640718563,0.910179640718563,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,6;9,2,15,15,3,4.77930080439185,0.397205588822355,0.369261477045908,0.980039920159681,0.974051896207585,0.974051896207585,0.974051896207585,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,7;8;9,3,15,15,2,8.87616612257633,0.395209580838323,0.397205588822355,0.974051896207585,0.980039920159681,0.974051896207585,0.974051896207585,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,6;7;8;9,4,15,15,3,8.87616612257633,0.397205588822355,0.397205588822355,0.980039920159681,0.980039920159681,0.980039920159681,0.980039920159681,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,5;6,2,19,20,1,5.15928912557371,0.692614770459082,0.712574850299401,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,5;6;7;8;9,5,20,21,4,10.1592312730255,0.812375249500998,0.812375249500998,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,1;2;3;4;5;6;7;8;9,9,34,35,8,28.5615062085365,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,HOMDEL,1,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,2,1,26,26,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,3,1,25,25,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,4,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,5,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,6,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,7,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,8,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,HOMDEL,9,1,15,15,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,2;5,2,97,111,3,4.48506255785825,0.0159680638722555,0.0019960079840319,0.0578842315369262,0.0059880239520958,0.0059880239520958,0.0059880239520958,False,True,True,Nonlocal 3D-specific exon CNA hotspot
424242,5,1000,376.662872314453,ALL_CNA,3;4,2,95,107,1,5.5594506259578,0.0019960079840319,0.0558882235528942,0.0059880239520958,0.17564870259481,0.0059880239520958,0.0059880239520958,True,False,True,Exon-order hotspot without independent 3D enrichment
424242,5,1000,376.662872314453,ALL_CNA,1;2,2,89,92,1,5.09284759901451,0.0379241516966068,0.147704590818363,0.131736526946108,0.570858283433134,0.131736526946108,0.131736526946108,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,7;8,2,59,59,1,4.50447228016122,0.157684630738523,0.151696606786427,0.702594810379242,0.702594810379242,0.702594810379242,0.702594810379242,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,7;8;9,3,59,60,2,8.87616612257633,0.157684630738523,0.157684630738523,0.702594810379242,0.702594810379242,0.702594810379242,0.702594810379242,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,6;9,2,60,61,3,4.77930080439185,0.165668662674651,0.153692614770459,0.790419161676647,0.702594810379242,0.702594810379242,0.702594810379242,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,6;7;8;9,4,61,62,3,8.87616612257633,0.187624750499002,0.187624750499002,0.828343313373254,0.828343313373254,0.828343313373254,0.828343313373254,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,5;6,2,79,85,1,5.15928912557371,0.295409181636727,0.335329341317365,0.964071856287425,0.982035928143713,0.964071856287425,0.964071856287425,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,5;6;7;8;9,5,80,87,4,10.1592312730255,0.445109780439122,0.445109780439122,0.994011976047904,0.994011976047904,0.994011976047904,0.994011976047904,False,False,False,Weak clustering evidence
424242,5,1000,376.662872314453,ALL_CNA,1,1,23,23,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,2,1,83,83,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,3,1,81,81,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,4,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,5,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,6,1,60,60,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,7,1,59,59,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,8,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,9,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
424242,5,1000,376.662872314453,ALL_CNA,1;2;5,3,102,120,4,5.2305078957644,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
424242,5,1000,376.662872314453,ALL_CNA,1;2;3;4,4,102,121,3,15.9159444173143,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
424242,5,1000,376.662872314453,ALL_CNA,1;2;3;4;5,5,102,121,4,15.9159444173143,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
424242,5,1000,376.662872314453,ALL_CNA,1;2;3;4;5;6;7;8;9,9,104,130,8,28.5615062085365,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,10,1000,362.962909698486,GAIN,5;6;7;8;9,5,5,5,4,10.9439491443034,0.894211576846307,0.758483033932136,0.99001996007984,0.812375249500998,0.812375249500998,0.812375249500998,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,6;7,2,4,4,1,4.75173994546044,0.950099800399202,0.906187624750499,1.0,0.99001996007984,0.99001996007984,0.99001996007984,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,7;8,2,4,4,1,4.89692143681749,0.950099800399202,0.924151696606786,1.0,0.99001996007984,0.99001996007984,0.99001996007984,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,5;6,2,4,4,1,5.57191681380018,0.950099800399202,0.946107784431138,1.0,0.996007984031936,0.996007984031936,0.996007984031936,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,3;5,2,3,3,2,4.73759090455041,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,8;9,2,3,3,1,5.24482666905714,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,1;2,2,2,3,1,5.5946553758111,0.976047904191617,0.976047904191617,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,3;4,2,3,3,1,6.64457565999414,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,3;4;5,3,3,3,2,6.64457565999414,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,6;7;8;9,4,4,4,3,9.22117879870951,0.966067864271457,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,7;8;9,3,4,4,2,9.22117879870951,0.956087824351297,0.958083832335329,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,1;2;3;4,4,4,5,3,16.3460643982555,0.966067864271457,0.976047904191617,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,1;2;3;4;5,5,4,5,4,16.3460643982555,0.976047904191617,0.976047904191617,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,1;2;3;4;5;6;7;8;9,9,6,7,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,GAIN,1,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,3,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,4,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,5,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,6,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,7,1,4,4,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,8,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,GAIN,9,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,1;2;3;4,4,77,83,3,16.3460643982555,0.0019960079840319,0.0199600798403194,0.0019960079840319,0.0239520958083832,0.0019960079840319,0.0019960079840319,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,HETDEL,3;4,2,71,73,1,6.64457565999414,0.0039920159680638,0.0518962075848303,0.0039920159680638,0.0758483033932136,0.0039920159680638,0.0039920159680638,True,False,True,Exon-order hotspot without independent 3D enrichment
777,10,1000,362.962909698486,HETDEL,1;2;3;4;5,5,77,83,4,16.3460643982555,0.0199600798403194,0.0199600798403194,0.0239520958083832,0.0239520958083832,0.0239520958083832,0.0239520958083832,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,HETDEL,3;5,2,71,73,2,4.73759090455041,0.0518962075848303,0.029940119760479,0.0758483033932136,0.0499001996007984,0.0499001996007984,0.0499001996007984,False,True,True,Nonlocal 3D-specific exon CNA hotspot
777,10,1000,362.962909698486,HETDEL,3;4;5,3,71,73,2,6.64457565999414,0.0518962075848303,0.0518962075848303,0.0758483033932136,0.0758483033932136,0.0758483033932136,0.0758483033932136,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,8;9,2,39,39,1,5.24482666905714,0.161676646706587,0.155688622754491,0.510978043912176,0.487025948103792,0.487025948103792,0.487025948103792,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,7;8,2,41,41,1,4.89692143681749,0.269461077844311,0.17564870259481,0.756487025948104,0.6187624750499,0.6187624750499,0.6187624750499,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,6;7,2,43,43,1,4.75173994546044,0.327345309381238,0.2375249500998,0.88622754491018,0.748502994011976,0.748502994011976,0.748502994011976,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,7;8;9,3,41,41,2,9.22117879870951,0.271457085828343,0.271457085828343,0.756487025948104,0.756487025948104,0.756487025948104,0.756487025948104,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,1;2,2,61,62,1,5.5946553758111,0.331337325349301,0.275449101796407,0.908183632734531,0.826347305389222,0.826347305389222,0.826347305389222,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,5;6,2,60,61,1,5.57191681380018,0.355289421157685,0.287425149700599,0.922155688622755,0.874251497005988,0.874251497005988,0.874251497005988,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,6;7;8;9,4,43,43,3,9.22117879870951,0.329341317365269,0.329341317365269,0.88622754491018,0.88622754491018,0.88622754491018,0.88622754491018,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,5;6;7;8;9,5,60,61,4,10.9439491443034,0.457085828343313,0.449101796407186,0.970059880239521,0.970059880239521,0.970059880239521,0.970059880239521,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HETDEL,1,1,18,18,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,2,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,3,1,54,54,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,4,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,5,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,6,1,43,43,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,7,1,41,41,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,8,1,39,39,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,9,1,38,38,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HETDEL,1;2;3;4;5;6;7;8;9,9,81,88,8,28.8115114211029,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,10,1000,362.962909698486,HOMDEL,3;5,2,31,31,2,4.73759090455041,0.0119760479041916,0.0039920159680638,0.0459081836327345,0.0139720558882236,0.0139720558882236,0.0139720558882236,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,HOMDEL,3;4,2,31,31,1,6.64457565999414,0.0059880239520958,0.0119760479041916,0.0159680638722555,0.0459081836327345,0.0159680638722555,0.0159680638722555,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,HOMDEL,1;2;3;4,4,33,33,3,16.3460643982555,0.0079840319361277,0.0399201596806387,0.0339321357285429,0.107784431137725,0.0339321357285429,0.0339321357285429,True,False,True,Exon-order hotspot without independent 3D enrichment
777,10,1000,362.962909698486,HOMDEL,3;4;5,3,31,31,2,6.64457565999414,0.0119760479041916,0.0119760479041916,0.0459081836327345,0.0459081836327345,0.0459081836327345,0.0459081836327345,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,HOMDEL,1;2;3;4;5,5,33,33,4,16.3460643982555,0.0399201596806387,0.0399201596806387,0.107784431137725,0.107784431137725,0.107784431137725,0.107784431137725,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,1;2,2,27,27,1,5.5946553758111,0.129740518962076,0.217564870259481,0.317365269461078,0.447105788423154,0.317365269461078,0.317365269461078,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,6;7,2,14,14,1,4.75173994546044,0.379241516966068,0.31936127744511,0.944111776447106,0.902195608782435,0.902195608782435,0.902195608782435,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,7;8,2,14,14,1,4.89692143681749,0.379241516966068,0.321357285429142,0.944111776447106,0.904191616766467,0.904191616766467,0.904191616766467,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,8;9,2,15,15,1,5.24482666905714,0.455089820359281,0.447105788423154,0.956087824351297,0.956087824351297,0.956087824351297,0.956087824351297,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,6;7;8;9,4,15,15,3,9.22117879870951,0.471057884231537,0.471057884231537,0.966067864271457,0.966067864271457,0.966067864271457,0.966067864271457,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,7;8;9,3,15,15,2,9.22117879870951,0.471057884231537,0.471057884231537,0.966067864271457,0.966067864271457,0.966067864271457,0.966067864271457,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,5;6,2,19,20,1,5.57191681380018,0.780439121756487,0.7624750499002,0.998003992015968,0.998003992015968,0.998003992015968,0.998003992015968,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,5;6;7;8;9,5,20,21,4,10.9439491443034,0.838323353293413,0.838323353293413,0.998003992015968,0.998003992015968,0.998003992015968,0.998003992015968,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,1;2;3;4;5;6;7;8;9,9,34,35,8,28.8115114211029,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,HOMDEL,1,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,2,1,26,26,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,3,1,25,25,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,4,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,5,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,6,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,7,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,8,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,HOMDEL,9,1,15,15,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,3;4,2,95,107,1,6.64457565999414,0.0019960079840319,0.0139720558882236,0.0079840319361277,0.0239520958083832,0.0079840319361277,0.0079840319361277,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,ALL_CNA,3;5,2,95,107,2,4.73759090455041,0.0139720558882236,0.0079840319361277,0.0239520958083832,0.0119760479041916,0.0119760479041916,0.0119760479041916,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,ALL_CNA,3;4;5,3,95,107,2,6.64457565999414,0.0139720558882236,0.0139720558882236,0.0239520958083832,0.0239520958083832,0.0239520958083832,0.0239520958083832,True,True,True,Exon-local CNA hotspot also compact in structure
777,10,1000,362.962909698486,ALL_CNA,1;2,2,89,92,1,5.5946553758111,0.0279441117764471,0.135728542914172,0.06187624750499,0.487025948103792,0.06187624750499,0.06187624750499,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,8;9,2,56,57,1,5.24482666905714,0.125748502994012,0.125748502994012,0.393213572854291,0.393213572854291,0.393213572854291,0.393213572854291,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,6;7,2,61,61,1,4.75173994546044,0.227544910179641,0.137724550898204,0.842315369261477,0.568862275449102,0.568862275449102,0.568862275449102,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,7;8,2,59,59,1,4.89692143681749,0.207584830339321,0.153692614770459,0.842315369261477,0.63872255489022,0.63872255489022,0.63872255489022,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,6;7;8;9,4,61,62,3,9.22117879870951,0.227544910179641,0.227544910179641,0.842315369261477,0.842315369261477,0.842315369261477,0.842315369261477,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,7;8;9,3,59,60,2,9.22117879870951,0.207584830339321,0.207584830339321,0.842315369261477,0.842315369261477,0.842315369261477,0.842315369261477,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,5;6,2,79,85,1,5.57191681380018,0.367265469061876,0.351297405189621,0.988023952095808,0.974051896207585,0.974051896207585,0.974051896207585,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,5;6;7;8;9,5,80,87,4,10.9439491443034,0.403193612774451,0.403193612774451,0.992015968063872,0.992015968063872,0.992015968063872,0.992015968063872,False,False,False,Weak clustering evidence
777,10,1000,362.962909698486,ALL_CNA,1,1,23,23,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,2,1,83,83,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,3,1,81,81,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,4,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,5,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,6,1,60,60,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,7,1,59,59,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,8,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,9,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,10,1000,362.962909698486,ALL_CNA,1;2;3;4,4,102,121,3,16.3460643982555,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,10,1000,362.962909698486,ALL_CNA,1;2;3;4;5,5,102,121,4,16.3460643982555,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,10,1000,362.962909698486,ALL_CNA,1;2;3;4;5;6;7;8;9,9,104,130,8,28.8115114211029,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,5,1000,363.300559520721,GAIN,5;6;7;8;9,5,5,5,4,10.1592312730255,0.898203592814371,0.816367265469062,0.99001996007984,0.936127744510978,0.936127744510978,0.936127744510978,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,7;8,2,4,4,1,4.50447228016122,0.92814371257485,0.940119760479042,0.998003992015968,0.998003992015968,0.998003992015968,0.998003992015968,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,5;6,2,4,4,1,5.15928912557371,0.92814371257485,0.968063872255489,0.998003992015968,1.0,0.998003992015968,0.998003992015968,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,2;5,2,3,3,3,4.48506255785825,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,6;9,2,3,3,3,4.77930080439185,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1;2,2,2,3,1,5.09284759901451,0.976047904191617,0.976047904191617,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1;2;5,3,4,5,4,5.2305078957644,0.982035928143713,0.974051896207585,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
